a,b,c
1988,NER,0
1988,BRA,23
1988,AUT,13
1988,LTU,0
1988,IDN,3
1988,CHL,1
1988,UKR,0
1988,UGA,0
1988,SYR,0
1988,QAT,0
1988,KUW,0
1988,SSD,0
1988,SAU,0
1988,ARE,0
1988,HRV,0
1988,DEU,129
1988,ARM,0
1988,SRB,0
1988,NGA,0
1988,IND,0
1988,BEL,2
1988,DZA,0
1988,JAM,7
1988,TTO,0
1988,COL,1
1988,LUX,0
1988,BWA,0
1988,TUN,0
1988,KOR,77
1988,PRK,0
1988,CHN,52
1988,BIH,69
1988,GUY,0
1988,ISR,0
1988,KAZ,0
1988,GEO,0
1988,KEN,9
1988,ISL,0
1988,HTI,0
1988,MYS,0
1988,IRQ,0
1988,CZE,0
1988,SVK,0
1988,BHS,0
1988,AUS,0
1988,PRY,0
1988,MNE,0
1988,IRL,0
1988,PRT,1
1988,GTM,0
1988,SRB,0
1988,TZA,0
1988,LBN,0
1988,KGZ,0
1988,LVA,0
1988,NLD,1
1988,VEN,0
1988,THA,1
1988,TGO,0
1988,PER,12
1988,EST,0
1988,SVN,0
1988,NPL,0
1988,CHN,0
1988,ZWE,0
1988,MNG,1
1988,MDA,0
1988,CIV,0
1988,FJI,0
1988,SEN,1
1988,DOM,0
1988,PHL,1
1988,EGY,0
1988,SGP,0
1988,NAM,0
1988,LIE,1
1988,WIF,0
1988,AUT,0
1988,BMU,0
1988,VNM,0
1988,VGB,1
1988,MKD,0
1988,SDN,0
1988,BHR,0
1988,GRD,0
1988,LKA,0
1988,MUS,0
1988,SRB,0
1988,HKG,0
1988,CYP,0
1988,PAN,0
1988,ZMB,0
1988,MCO,0
1988,MOZ,0
1988,SUR,1
1988,AFG,0
1988,BDI,0
1988,GAB,0
1988,ECU,0
1988,CRI,1
1988,DJI,1
1988,ERI,0
1988,BRB,0
1988,TON,0
1992,DNK,14
1992,FIN,20
1992,NOR,47
1992,NLD,37
1992,FRA,69
1992,ITA,66
1992,ESP,70
1992,AZE,0
1992,RUS,0
1992,BLR,0
1992,CMR,0
1992,USA,238
1992,HUN,45
1992,GRC,2
1992,AUS,57
1992,IRN,3
1992,CAN,80
1992,PAK,16
1992,RUS,0
1992,UZB,0
1992,TJK,0
1992,RUS,279
1992,JPN,59
1992,ETH,3
1992,CHE,8
1992,DEU,0
1992,SWE,42
1992,ZAF,3
1992,TUR,6
1992,BGR,17
1992,EGY,0
1992,GBR,50
1992,JOR,0
1992,ROU,53
1992,PRI,1
1992,MEX,1
1992,GHA,20
1992,MAR,3
1992,NZL,16
1992,DEU,236
1992,ARG,2
1992,CUB,69
1992,URY,0
1992,POL,46
1992,CZE,35
1992,NER,11
1992,BRA,14
1992,AUT,35
1992,LTU,13
1992,IDN,6
1992,CHL,0
1992,UKR,0
1992,UGA,0
1992,SYR,0
1992,QAT,1
1992,KUW,0
1992,SSD,3
1992,SAU,0
1992,ARE,0
1992,HRV,15
1992,DEU,0
1992,ARM,0
1992,SRB,0
1992,NGA,0
1992,IND,0
1992,BEL,3
1992,DZA,2
1992,JAM,4
1992,TTO,0
1992,COL,1
1992,LUX,2
1992,BWA,0
1992,TUN,0
1992,KOR,56
1992,PRK,11
1992,CHN,85
1992,BIH,0
1992,GUY,0
1992,ISR,2
1992,KAZ,0
1992,GEO,0
1992,KEN,8
1992,ISL,0
1992,HTI,0
1992,MYS,2
1992,IRQ,0
1992,CZE,0
1992,SVK,0
1992,BHS,1
1992,AUS,0
1992,PRY,0
1992,MNE,0
1992,IRL,2
1992,PRT,0
1992,GTM,0
1992,SRB,0
1992,TZA,0
1992,LBN,0
1992,KGZ,0
1992,LVA,3
1992,NLD,0
1992,VEN,0
1992,THA,1
1992,TGO,0
1992,PER,1
1992,EST,3
1992,SVN,6
1992,NPL,0
1992,CHN,20
1992,ZWE,0
1992,MNG,2
1992,MDA,0
1992,CIV,0
1992,FJI,0
1992,SEN,0
1992,DOM,0
1992,PHL,1
1992,EGY,0
1992,SGP,0
1992,NAM,2
1992,LIE,0
1992,WIF,0
1992,AUT,0
1992,BMU,0
1992,VNM,0
1992,VGB,0
1992,MKD,0
1992,SDN,0
1992,BHR,0
1992,GRD,0
1992,LKA,0
1992,MUS,0
1992,SRB,0
1992,HKG,0
1992,CYP,0
1992,PAN,0
1992,ZMB,0
1992,MCO,0
1992,MOZ,0
1992,SUR,1
1992,AFG,0
1992,BDI,0
1992,GAB,0
1992,ECU,0
1992,CRI,0
1992,DJI,0
1992,ERI,0
1992,BRB,0
1992,TON,0
1996,DNK,23
1996,FIN,4
1996,NOR,23
1996,NLD,73
1996,FRA,51
1996,ITA,71
1996,ESP,66
1996,AZE,1
1996,RUS,115
1996,BLR,23
1996,CMR,0
1996,USA,259
1996,HUN,43
1996,GRC,8
1996,AUS,132
1996,IRN,3
1996,CAN,50
1996,PAK,0
1996,RUS,0
1996,UZB,2
1996,TJK,0
1996,RUS,0
1996,JPN,42
1996,ETH,3
1996,CHE,11
1996,DEU,0
1996,SWE,31
1996,ZAF,5
1996,TUR,6
1996,BGR,21
1996,EGY,0
1996,GBR,26
1996,JOR,0
1996,ROU,38
1996,PRI,1
1996,MEX,1
1996,GHA,0
1996,MAR,2
1996,NZL,9
1996,DEU,124
1996,ARG,20
1996,CUB,55
1996,URY,0
1996,POL,22
1996,CZE,0
1996,NER,24
1996,BRA,63
1996,AUT,3
1996,LTU,11
1996,IDN,6
1996,CHL,0
1996,UKR,34
1996,UGA,1
1996,SYR,1
1996,QAT,0
1996,KUW,0
1996,SSD,0
1996,SAU,0
1996,ARE,0
1996,HRV,28
1996,DEU,0
1996,ARM,2
1996,SRB,0
1996,NGA,0
1996,IND,1
1996,BEL,6
1996,DZA,3
1996,JAM,16
1996,TTO,2
1996,COL,0
1996,LUX,0
1996,BWA,0
1996,TUN,1
1996,KOR,66
1996,PRK,5
1996,CHN,106
1996,BIH,0
1996,GUY,0
1996,ISR,1
1996,KAZ,11
1996,GEO,2
1996,KEN,8
1996,ISL,0
1996,HTI,0
1996,MYS,3
1996,IRQ,0
1996,CZE,13
1996,SVK,3
1996,BHS,5
1996,AUS,0
1996,PRY,0
1996,MNE,0
1996,IRL,4
1996,PRT,3
1996,GTM,0
1996,SRB,26
1996,TZA,0
1996,LBN,0
1996,KGZ,0
1996,LVA,1
1996,NLD,0
1996,VEN,0
1996,THA,2
1996,TGO,0
1996,PER,0
1996,EST,0
1996,SVN,2
1996,NPL,0
1996,CHN,1
1996,ZWE,0
1996,MNG,1
1996,MDA,3
1996,CIV,0
1996,FJI,0
1996,SEN,0
1996,DOM,0
1996,PHL,1
1996,EGY,0
1996,SGP,0
1996,NAM,2
1996,LIE,0
1996,WIF,0
1996,AUT,0
1996,BMU,0
1996,VNM,0
1996,VGB,0
1996,MKD,0
1996,SDN,0
1996,BHR,0
1996,GRD,0
1996,LKA,0
1996,MUS,0
1996,SRB,0
1996,HKG,1
1996,CYP,0
1996,PAN,0
1996,ZMB,1
1996,MCO,0
1996,MOZ,1
1996,SUR,0
1996,AFG,0
1996,BDI,1
1996,GAB,0
1996,ECU,1
1996,CRI,1
1996,DJI,0
1996,ERI,0
1996,BRB,0
1996,TON,1
2000,DNK,25
2000,FIN,5
2000,NOR,43
2000,NLD,79
2000,FRA,66
2000,ITA,65
2000,ESP,42
2000,AZE,3
2000,RUS,187
2000,BLR,22
2000,CMR,18
2000,USA,242
2000,HUN,53
2000,GRC,18
2000,AUS,183
2000,IRN,4
2000,CAN,31
2000,PAK,0
2000,RUS,0
2000,UZB,4
2000,TJK,0
2000,RUS,0
2000,JPN,44
2000,ETH,8
2000,CHE,14
2000,DEU,0
2000,SWE,32
2000,ZAF,5
2000,TUR,5
2000,BGR,13
2000,EGY,0
2000,GBR,54
2000,JOR,0
2000,ROU,46
2000,PRI,0
2000,MEX,6
2000,GHA,0
2000,MAR,5
2000,NZL,4
2000,DEU,118
2000,ARG,20
2000,CUB,65
2000,URY,1
2000,POL,24
2000,CZE,0
2000,NER,8
2000,BRA,48
2000,AUT,4
2000,LTU,17
2000,IDN,8
2000,CHL,17
2000,UKR,35
2000,UGA,0
2000,SYR,0
2000,QAT,1
2000,KUW,1
2000,SSD,0
2000,SAU,2
2000,ARE,0
2000,HRV,10
2000,DEU,0
2000,ARM,1
2000,SRB,0
2000,NGA,0
2000,IND,1
2000,BEL,7
2000,DZA,5
2000,JAM,23
2000,TTO,2
2000,COL,1
2000,LUX,0
2000,BWA,0
2000,TUN,0
2000,KOR,73
2000,PRK,4
2000,CHN,79
2000,BIH,0
2000,GUY,0
2000,ISR,1
2000,KAZ,7
2000,GEO,6
2000,KEN,7
2000,ISL,1
2000,HTI,0
2000,MYS,0
2000,IRQ,0
2000,CZE,9
2000,SVK,6
2000,BHS,11
2000,AUS,0
2000,PRY,0
2000,MNE,0
2000,IRL,1
2000,PRT,2
2000,GTM,0
2000,SRB,25
2000,TZA,0
2000,LBN,0
2000,KGZ,1
2000,LVA,3
2000,NLD,0
2000,VEN,0
2000,THA,3
2000,TGO,0
2000,PER,0
2000,EST,3
2000,SVN,3
2000,NPL,0
2000,CHN,5
2000,ZWE,0
2000,MNG,0
2000,MDA,2
2000,CIV,0
2000,FJI,0
2000,SEN,0
2000,DOM,0
2000,PHL,0
2000,EGY,0
2000,SGP,0
2000,NAM,0
2000,LIE,0
2000,WIF,0
2000,AUT,0
2000,BMU,0
2000,VNM,1
2000,VGB,0
2000,MKD,1
2000,SDN,0
2000,BHR,0
2000,GRD,0
2000,LKA,1
2000,MUS,0
2000,SRB,0
2000,HKG,0
2000,CYP,0
2000,PAN,0
2000,ZMB,0
2000,MCO,0
2000,MOZ,1
2000,SUR,0
2000,AFG,0
2000,BDI,0
2000,GAB,0
2000,ECU,0
2000,CRI,2
2000,DJI,0
2000,ERI,0
2000,BRB,1
2000,TON,0
2004,DNK,29
2004,FIN,2
2004,NOR,7
2004,NLD,77
2004,FRA,53
2004,ITA,104
2004,ESP,30
2004,AZE,5
2004,RUS,189
2004,BLR,15
2004,CMR,1
2004,USA,263
2004,HUN,40
2004,GRC,31
2004,AUS,157
2004,IRN,6
2004,CAN,17
2004,PAK,0
2004,RUS,0
2004,UZB,5
2004,TJK,0
2004,RUS,0
2004,JPN,93
2004,ETH,7
2004,CHE,7
2004,DEU,0
2004,SWE,12
2004,ZAF,10
2004,TUR,11
2004,BGR,17
2004,EGY,5
2004,GBR,57
2004,JOR,0
2004,ROU,39
2004,PRI,0
2004,MEX,4
2004,GHA,0
2004,MAR,3
2004,NZL,6
2004,DEU,149
2004,ARG,49
2004,CUB,62
2004,URY,0
2004,POL,12
2004,CZE,0
2004,NER,8
2004,BRA,40
2004,AUT,8
2004,LTU,3
2004,IDN,5
2004,CHL,4
2004,UKR,47
2004,UGA,0
2004,SYR,1
2004,QAT,0
2004,KUW,0
2004,SSD,0
2004,SAU,0
2004,ARE,1
2004,HRV,21
2004,DEU,0
2004,ARM,0
2004,SRB,0
2004,NGA,0
2004,IND,1
2004,BEL,3
2004,DZA,0
2004,JAM,13
2004,TTO,1
2004,COL,2
2004,LUX,0
2004,BWA,0
2004,TUN,0
2004,KOR,52
2004,PRK,5
2004,CHN,94
2004,BIH,0
2004,GUY,0
2004,ISR,2
2004,KAZ,8
2004,GEO,4
2004,KEN,7
2004,ISL,0
2004,HTI,0
2004,MYS,0
2004,IRQ,0
2004,CZE,13
2004,SVK,10
2004,BHS,2
2004,AUS,0
2004,PRY,17
2004,MNE,0
2004,IRL,0
2004,PRT,3
2004,GTM,0
2004,SRB,13
2004,TZA,0
2004,LBN,0
2004,KGZ,0
2004,LVA,4
2004,NLD,0
2004,VEN,2
2004,THA,8
2004,TGO,0
2004,PER,0
2004,EST,3
2004,SVN,5
2004,NPL,0
2004,CHN,9
2004,ZWE,3
2004,MNG,1
2004,MDA,0
2004,CIV,0
2004,FJI,0
2004,SEN,0
2004,DOM,1
2004,PHL,0
2004,EGY,0
2004,SGP,0
2004,NAM,0
2004,LIE,0
2004,WIF,0
2004,AUT,0
2004,BMU,0
2004,VNM,0
2004,VGB,0
2004,MKD,0
2004,SDN,0
2004,BHR,0
2004,GRD,0
2004,LKA,0
2004,MUS,0
2004,SRB,0
2004,HKG,2
2004,CYP,0
2004,PAN,0
2004,ZMB,0
2004,MCO,0
2004,MOZ,0
2004,SUR,0
2004,AFG,0
2004,BDI,0
2004,GAB,0
2004,ECU,0
2004,CRI,0
2004,DJI,0
2004,ERI,1
2004,BRB,0
2004,TON,0
2008,DNK,19
2008,FIN,5
2008,NOR,22
2008,NLD,61
2008,FRA,77
2008,ITA,42
2008,ESP,70
2008,AZE,7
2008,RUS,142
2008,BLR,29
2008,CMR,1
2008,USA,317
2008,HUN,27
2008,GRC,7
2008,AUS,149
2008,IRN,2
2008,CAN,35
2008,PAK,0
2008,RUS,0
2008,UZB,6
2008,TJK,2
2008,RUS,0
2008,JPN,51
2008,ETH,7
2008,CHE,11
2008,DEU,0
2008,SWE,7
2008,ZAF,1
2008,TUR,7
2008,BGR,5
2008,EGY,1
2008,GBR,81
2008,JOR,0
2008,ROU,22
2008,PRI,0
2008,MEX,4
2008,GHA,0
2008,MAR,2
2008,NZL,15
2008,DEU,99
2008,ARG,51
2008,CUB,47
2008,URY,0
2008,POL,20
2008,CZE,0
2008,NER,23
2008,BRA,78
2008,AUT,3
2008,LTU,5
2008,IDN,7
2008,CHL,1
2008,UKR,31
2008,UGA,0
2008,SYR,0
2008,QAT,0
2008,KUW,0
2008,SSD,0
2008,SAU,0
2008,ARE,0
2008,HRV,5
2008,DEU,0
2008,ARM,6
2008,SRB,15
2008,NGA,0
2008,IND,3
2008,BEL,5
2008,DZA,2
2008,JAM,14
2008,TTO,6
2008,COL,2
2008,LUX,0
2008,BWA,0
2008,TUN,1
2008,KOR,78
2008,PRK,6
2008,CHN,184
2008,BIH,0
2008,GUY,0
2008,ISR,1
2008,KAZ,13
2008,GEO,6
2008,KEN,15
2008,ISL,14
2008,HTI,0
2008,MYS,1
2008,IRQ,0
2008,CZE,7
2008,SVK,10
2008,BHS,7
2008,AUS,0
2008,PRY,0
2008,MNE,0
2008,IRL,3
2008,PRT,2
2008,GTM,0
2008,SRB,0
2008,TZA,0
2008,LBN,0
2008,KGZ,2
2008,LVA,3
2008,NLD,0
2008,VEN,1
2008,THA,4
2008,TGO,1
2008,PER,0
2008,EST,3
2008,SVN,5
2008,NPL,0
2008,CHN,4
2008,ZWE,4
2008,MNG,4
2008,MDA,1
2008,CIV,0
2008,FJI,0
2008,SEN,0
2008,DOM,2
2008,PHL,0
2008,EGY,0
2008,SGP,3
2008,NAM,0
2008,LIE,0
2008,WIF,0
2008,AUT,0
2008,BMU,0
2008,VNM,1
2008,VGB,0
2008,MKD,0
2008,SDN,1
2008,BHR,0
2008,GRD,0
2008,LKA,0
2008,MUS,1
2008,SRB,0
2008,HKG,0
2008,CYP,0
2008,PAN,1
2008,ZMB,0
2008,MCO,0
2008,MOZ,0
2008,SUR,0
2008,AFG,1
2008,BDI,0
2008,GAB,0
2008,ECU,1
2008,CRI,0
2008,DJI,0
2008,ERI,0
2008,BRB,0
2008,TON,0
2012,DNK,16
2012,FIN,5
2012,NOR,17
2012,NLD,69
2012,FRA,82
2012,ITA,68
2012,ESP,63
2012,AZE,10
2012,RUS,140
2012,BLR,23
2012,CMR,0
2012,USA,248
2012,HUN,26
2012,GRC,3
2012,AUS,114
2012,IRN,12
2012,CAN,55
2012,PAK,0
2012,RUS,0
2012,UZB,3
2012,TJK,1
2012,RUS,0
2012,JPN,84
2012,ETH,7
2012,CHE,4
2012,DEU,0
2012,SWE,22
2012,ZAF,9
2012,TUR,5
2012,BGR,2
2012,EGY,2
2012,GBR,126
2012,JOR,0
2012,ROU,16
2012,PRI,2
2012,MEX,24
2012,GHA,0
2012,MAR,1
2012,NZL,27
2012,DEU,94
2012,ARG,19
2012,CUB,14
2012,URY,0
2012,POL,12
2012,CZE,0
2012,NER,0
2012,BRA,59
2012,AUT,0
2012,LTU,5
2012,IDN,2
2012,CHL,0
2012,UKR,26
2012,UGA,1
2012,SYR,0
2012,QAT,2
2012,KUW,1
2012,SSD,0
2012,SAU,4
2012,ARE,0
2012,HRV,35
2012,DEU,0
2012,ARM,3
2012,SRB,16
2012,NGA,0
2012,IND,6
2012,BEL,3
2012,DZA,1
2012,JAM,25
2012,TTO,10
2012,COL,8
2012,LUX,0
2012,BWA,1
2012,TUN,3
2012,KOR,61
2012,PRK,6
2012,CHN,125
2012,BIH,0
2012,GUY,0
2012,ISR,0
2012,KAZ,13
2012,GEO,7
2012,KEN,11
2012,ISL,0
2012,HTI,0
2012,MYS,2
2012,IRQ,0
2012,CZE,14
2012,SVK,5
2012,BHS,4
2012,AUS,0
2012,PRY,0
2012,MNE,14
2012,IRL,5
2012,PRT,2
2012,GTM,1
2012,SRB,0
2012,TZA,0
2012,LBN,0
2012,KGZ,0
2012,LVA,3
2012,NLD,0
2012,VEN,1
2012,THA,3
2012,TGO,0
2012,PER,0
2012,EST,2
2012,SVN,5
2012,NPL,0
2012,CHN,2
2012,ZWE,0
2012,MNG,5
2012,MDA,2
2012,CIV,0
2012,FJI,0
2012,SEN,0
2012,DOM,2
2012,PHL,0
2012,EGY,0
2012,SGP,4
2012,NAM,0
2012,LIE,0
2012,WIF,0
2012,AUT,0
2012,BMU,0
2012,VNM,0
2012,VGB,0
2012,MKD,0
2012,SDN,0
2012,BHR,1
2012,GRD,1
2012,LKA,0
2012,MUS,0
2012,SRB,0
2012,HKG,1
2012,CYP,1
2012,PAN,0
2012,ZMB,0
2012,MCO,0
2012,MOZ,0
2012,SUR,0
2012,AFG,1
2012,BDI,0
2012,GAB,1
2012,ECU,0
2012,CRI,0
2012,DJI,0
2012,ERI,0
2012,BRB,0
2012,TON,0
2016,DNK,41
2016,FIN,1
2016,NOR,19
2016,NLD,47
2016,FRA,96
2016,ITA,72
2016,ESP,45
2016,AZE,18
2016,RUS,115
2016,BLR,12
2016,CMR,0
2016,USA,264
2016,HUN,22
2016,GRC,7
2016,AUS,82
2016,IRN,8
2016,CAN,69
2016,PAK,0
2016,RUS,0
2016,UZB,13
2016,TJK,1
2016,RUS,0
2016,JPN,64
2016,ETH,8
2016,CHE,11
2016,DEU,0
2016,SWE,28
2016,ZAF,23
2016,TUR,8
2016,BGR,7
2016,EGY,3
2016,GBR,145
2016,JOR,1
2016,ROU,16
2016,PRI,1
2016,MEX,5
2016,GHA,0
2016,MAR,1
2016,NZL,36
2016,DEU,159
2016,ARG,22
2016,CUB,11
2016,URY,0
2016,POL,16
2016,CZE,0
2016,NER,18
2016,BRA,50
2016,AUT,2
2016,LTU,7
2016,IDN,4
2016,CHL,0
2016,UKR,15
2016,UGA,0
2016,SYR,0
2016,QAT,1
2016,KUW,0
2016,SSD,2
2016,SAU,0
2016,ARE,1
2016,HRV,24
2016,DEU,0
2016,ARM,4
2016,SRB,54
2016,NGA,1
2016,IND,2
2016,BEL,21
2016,DZA,2
2016,JAM,30
2016,TTO,1
2016,COL,8
2016,LUX,0
2016,BWA,0
2016,TUN,3
2016,KOR,26
2016,PRK,7
2016,CHN,113
2016,BIH,0
2016,GUY,0
2016,ISR,2
2016,KAZ,18
2016,GEO,7
2016,KEN,13
2016,ISL,0
2016,HTI,0
2016,MYS,8
2016,IRQ,0
2016,CZE,15
2016,SVK,8
2016,BHS,6
2016,AUS,0
2016,PRY,0
2016,MNE,0
2016,IRL,3
2016,PRT,1
2016,GTM,0
2016,SRB,0
2016,TZA,0
2016,LBN,0
2016,KGZ,0
2016,LVA,0
2016,NLD,0
2016,VEN,3
2016,THA,6
2016,TGO,0
2016,PER,0
2016,EST,4
2016,SVN,4
2016,NPL,0
2016,CHN,5
2016,ZWE,0
2016,MNG,2
2016,MDA,0
2016,CIV,2
2016,FJI,13
2016,SEN,0
2016,DOM,1
2016,PHL,1
2016,EGY,0
2016,SGP,1
2016,NAM,0
2016,LIE,0
2016,WIF,0
2016,AUT,0
2016,BMU,0
2016,VNM,2
2016,VGB,0
2016,MKD,0
2016,SDN,0
2016,BHR,2
2016,GRD,1
2016,LKA,0
2016,MUS,0
2016,SRB,1
2016,HKG,0
2016,CYP,0
2016,PAN,0
2016,ZMB,0
2016,MCO,0
2016,MOZ,0
2016,SUR,0
2016,AFG,0
2016,BDI,1
2016,GAB,0
2016,ECU,0
2016,CRI,0
2016,DJI,0
2016,ERI,0
2016,BRB,0
2016,TON,0
